ts,device_id,device_name,device_type,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,orig_pkts,resp_pkts,conn_state,capture_scenario
1562161392.149216,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,C9b52A3QyHTiQGnfOe,0.0.0.0,68,255.255.255.255,67,udp,dhcp,171.314691,6900,0,23,0,S0,CTU-Honeypot-Capture-7-1
1562161392.080410,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,COyRvc3DFz7h38ji0g,::,143,ff02::16,0,icmp,-,180.411992,600,0,14,0,OTH,CTU-Honeypot-Capture-7-1
1562161874.062971,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CEVR3R3NsdzjtBzk91,fe80::5bcc:698e:39d5:cdf,5353,ff02::fb,5353,udp,dns,4.094092,876,0,6,0,S0,CTU-Honeypot-Capture-7-1
1562161918.822767,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,Cae93YKyzPHuiiIBk,fe80::5bcc:698e:39d5:cdf,5353,ff02::fb,5353,udp,dns,3.712268,876,0,6,0,S0,CTU-Honeypot-Capture-7-1
1562161963.733634,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CyC0Xo2qcbpVsYNtQh,fe80::5bcc:698e:39d5:cdf,5353,ff02::fb,5353,udp,dns,3.874202,876,0,6,0,S0,CTU-Honeypot-Capture-7-1
1562162008.946651,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CyQJpaplOnFy3HoA2,fe80::5bcc:698e:39d5:cdf,5353,ff02::fb,5353,udp,dns,3.865345,876,0,6,0,S0,CTU-Honeypot-Capture-7-1
1562161872.780407,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,Cm8Omk3DBI4MLQ4xX7,::,135,ff02::1:ffd5:cdf,136,icmp,-,135.007999,96,0,4,0,OTH,CTU-Honeypot-Capture-7-1
1562161873.917340,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,C44s1b1NlKxOPRgdH7,fe80::5bcc:698e:39d5:cdf,133,ff02::2,134,icmp,-,134.999865,0,0,4,0,OTH,CTU-Honeypot-Capture-7-1
1562161873.804465,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CuSTrftLmfJddWp7f,fe80::5bcc:698e:39d5:cdf,143,ff02::16,0,icmp,-,135.423971,400,0,16,0,OTH,CTU-Honeypot-Capture-7-1
1562161872.218298,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,Czx62I1xWbi419lua5,0.0.0.0,68,255.255.255.255,67,udp,dhcp,173.328155,6000,0,20,0,S0,CTU-Honeypot-Capture-7-1
1562161872.156428,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CGy9dUBkOlZcCDGt4,::,143,ff02::16,0,icmp,-,180.751970,580,0,13,0,OTH,CTU-Honeypot-Capture-7-1
1562162354.154502,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CNHOLW3TTtpCbg9yWj,fe80::5bcc:698e:39d5:cdf,5353,ff02::fb,5353,udp,dns,1.789118,736,0,5,0,S0,CTU-Honeypot-Capture-7-1
1562162399.240902,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,COgE8H2PfmceSaKUll,fe80::5bcc:698e:39d5:cdf,5353,ff02::fb,5353,udp,dns,3.849954,876,0,6,0,S0,CTU-Honeypot-Capture-7-1
1562162443.462612,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,C3UUed2MPLhSak5iqb,fe80::5bcc:698e:39d5:cdf,5353,ff02::fb,5353,udp,dns,3.780424,876,0,6,0,S0,CTU-Honeypot-Capture-7-1
1562162489.061923,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CHg49X3mJAxO2YECy8,fe80::5bcc:698e:39d5:cdf,5353,ff02::fb,5353,udp,dns,3.969944,876,0,6,0,S0,CTU-Honeypot-Capture-7-1
1562162353.004418,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CTibnd3tfGGrWzzjqg,::,135,ff02::1:ffd5:cdf,136,icmp,-,134.848031,96,0,4,0,OTH,CTU-Honeypot-Capture-7-1
1562162354.029751,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CqX9XZ29Fv4nRPjR1j,fe80::5bcc:698e:39d5:cdf,133,ff02::2,134,icmp,-,134.887392,0,0,4,0,OTH,CTU-Honeypot-Capture-7-1
1562162354.028460,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CcESCC3yf0U8VXvsC1,fe80::5bcc:698e:39d5:cdf,143,ff02::16,0,icmp,-,135.327928,400,0,16,0,OTH,CTU-Honeypot-Capture-7-1
1562162352.142579,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CyRYguPTlFNBfo3p2,0.0.0.0,68,255.255.255.255,67,udp,dhcp,162.155331,6600,0,22,0,S0,CTU-Honeypot-Capture-7-1
1562162352.080416,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CaMhM34lijQnucVax6,::,143,ff02::16,0,icmp,-,180.283990,580,0,13,0,OTH,CTU-Honeypot-Capture-7-1
1562162834.367670,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CHwTz634yndMS9rvnc,fe80::5bcc:698e:39d5:cdf,5353,ff02::fb,5353,udp,dns,4.058887,876,0,6,0,S0,CTU-Honeypot-Capture-7-1
1562162879.131585,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,C91EPB4ufLDCjb2GL3,fe80::5bcc:698e:39d5:cdf,5353,ff02::fb,5353,udp,dns,3.819744,876,0,6,0,S0,CTU-Honeypot-Capture-7-1
1562162923.944744,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CrQhCs2RiwFTwB6Gmj,fe80::5bcc:698e:39d5:cdf,5353,ff02::fb,5353,udp,dns,4.040004,876,0,6,0,S0,CTU-Honeypot-Capture-7-1
1562162968.951500,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,C0BKshIQPepYMpUHg,fe80::5bcc:698e:39d5:cdf,5353,ff02::fb,5353,udp,dns,3.876546,876,0,6,0,S0,CTU-Honeypot-Capture-7-1
1562162833.100463,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CVs1d63o880gITQSXg,::,135,ff02::1:ffd5:cdf,136,icmp,-,134.687932,96,0,4,0,OTH,CTU-Honeypot-Capture-7-1
1562162834.125802,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CsagGJ3GSNRBdGSCqh,fe80::5bcc:698e:39d5:cdf,133,ff02::2,134,icmp,-,134.791482,0,0,4,0,OTH,CTU-Honeypot-Capture-7-1
1562162834.124507,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,Cksole3SAIe9Zjmb99,fe80::5bcc:698e:39d5:cdf,143,ff02::16,0,icmp,-,135.423892,400,0,16,0,OTH,CTU-Honeypot-Capture-7-1
1562162832.164818,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CHm9t71IV6rPSsLxOa,0.0.0.0,68,255.255.255.255,67,udp,dhcp,175.549635,6900,0,23,0,S0,CTU-Honeypot-Capture-7-1
1562162832.096409,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,ChLUTJ1LB2irkeHX9d,::,143,ff02::16,0,icmp,-,180.395996,600,0,14,0,OTH,CTU-Honeypot-Capture-7-1
1562163313.849275,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CUXay1L3jaXBNpu3l,fe80::5bcc:698e:39d5:cdf,5353,ff02::fb,5353,udp,dns,3.942575,876,0,6,0,S0,CTU-Honeypot-Capture-7-1
1562163358.452643,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CVzDpnBUEc0jYt5Gb,fe80::5bcc:698e:39d5:cdf,5353,ff02::fb,5353,udp,dns,3.873750,876,0,6,0,S0,CTU-Honeypot-Capture-7-1
1562163403.425819,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CFMvBu4GRQoyE17WU,fe80::5bcc:698e:39d5:cdf,5353,ff02::fb,5353,udp,dns,4.026406,876,0,6,0,S0,CTU-Honeypot-Capture-7-1
1562163449.223294,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,ChJEc92Rw5yEWssAYb,fe80::5bcc:698e:39d5:cdf,5353,ff02::fb,5353,udp,dns,4.164705,876,0,6,0,S0,CTU-Honeypot-Capture-7-1
1562163312.652412,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,Cbb8Sk2BXAUJXviJTf,::,135,ff02::1:ffd5:cdf,136,icmp,-,135.263999,96,0,4,0,OTH,CTU-Honeypot-Capture-7-1
1562163313.916750,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CWKWJw3FkeQK4h0NYf,fe80::5bcc:698e:39d5:cdf,133,ff02::2,134,icmp,-,135.024997,0,0,4,0,OTH,CTU-Honeypot-Capture-7-1
1562163313.676453,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,Ctcdic3UAy2xy1Iz31,fe80::5bcc:698e:39d5:cdf,143,ff02::16,0,icmp,-,136.127965,400,0,16,0,OTH,CTU-Honeypot-Capture-7-1
1562163312.156981,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CR0z9E4SyM53cXGv65,0.0.0.0,68,255.255.255.255,67,udp,dhcp,168.015512,6000,0,20,0,S0,CTU-Honeypot-Capture-7-1
1562163312.092427,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CJF7JB4xCKTIj2DMth,::,143,ff02::16,0,icmp,-,180.623973,580,0,13,0,OTH,CTU-Honeypot-Capture-7-1
1562163624.564393,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,ClbMDh4to0TkoGLnqj,fe80::4eef:c0ff:fe27:561e,5353,ff02::fb,5353,udp,dns,0.000076,451,0,11,0,S0,CTU-Honeypot-Capture-7-1
1562163794.164874,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,ClUijX2flxVm5utQE8,fe80::5bcc:698e:39d5:cdf,5353,ff02::fb,5353,udp,dns,3.933981,876,0,6,0,S0,CTU-Honeypot-Capture-7-1
1562163839.084532,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,C2JUeA4miclNY1UpIj,fe80::5bcc:698e:39d5:cdf,5353,ff02::fb,5353,udp,dns,3.854194,876,0,6,0,S0,CTU-Honeypot-Capture-7-1
1562163884.135814,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CAEqfK8VwynihQujj,fe80::5bcc:698e:39d5:cdf,5353,ff02::fb,5353,udp,dns,4.163531,876,0,6,0,S0,CTU-Honeypot-Capture-7-1
1562163929.132331,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CZ37v51PXkfIDFnYUg,fe80::5bcc:698e:39d5:cdf,5353,ff02::fb,5353,udp,dns,4.174698,876,0,6,0,S0,CTU-Honeypot-Capture-7-1
1562163961.465362,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CQtM5g43dRYrAWVo85,192.168.1.158,4096,192.168.1.1,53,udp,dns,0.003738,156,412,4,4,SF,CTU-Honeypot-Capture-7-1
1562163792.972403,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CnCKfI32EOSCagpFFf,::,135,ff02::1:ffd5:cdf,136,icmp,-,134.848013,96,0,4,0,OTH,CTU-Honeypot-Capture-7-1
1562163793.997752,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CUr1Zx4BvsZhINPA8a,fe80::5bcc:698e:39d5:cdf,133,ff02::2,134,icmp,-,134.919447,0,0,4,0,OTH,CTU-Honeypot-Capture-7-1
1562163793.996463,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CXuGjS23YRZ4sIHOYb,fe80::5bcc:698e:39d5:cdf,143,ff02::16,0,icmp,-,135.055936,400,0,16,0,OTH,CTU-Honeypot-Capture-7-1
1562163961.471091,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CYCRei2M3ufMTZcb6g,192.168.1.158,4097,151.80.19.218,123,udp,-,0.030243,96,96,2,2,SF,CTU-Honeypot-Capture-7-1
1562163792.138248,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CmiSMo3P0k7vUWWyTl,0.0.0.0,68,255.255.255.255,67,udp,dhcp,172.789614,6300,0,21,0,S0,CTU-Honeypot-Capture-7-1
1562163792.072410,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,Cs0qgO1hLBIA8ZokMg,::,143,ff02::16,0,icmp,-,180.803993,580,0,13,0,OTH,CTU-Honeypot-Capture-7-1
1562164273.302450,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CjJjSdYBsPXVsGnW7,fe80::5bcc:698e:39d5:cdf,5353,ff02::fb,5353,udp,dns,3.978091,876,0,6,0,S0,CTU-Honeypot-Capture-7-1
1562164318.974691,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CFmgrR2zfrpYCj3mjg,fe80::5bcc:698e:39d5:cdf,5353,ff02::fb,5353,udp,dns,3.890837,876,0,6,0,S0,CTU-Honeypot-Capture-7-1
1562164363.249979,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CSxQPMcX74Ku8VtA2,fe80::5bcc:698e:39d5:cdf,5353,ff02::fb,5353,udp,dns,3.869429,876,0,6,0,S0,CTU-Honeypot-Capture-7-1
1562164409.141280,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CZzQfx3IPDT1Zc79Zh,fe80::5bcc:698e:39d5:cdf,5353,ff02::fb,5353,udp,dns,3.934943,876,0,6,0,S0,CTU-Honeypot-Capture-7-1
1562164272.091720,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CmibZE3x2uv04bQ5a7,::,135,ff02::1:ffd5:cdf,136,icmp,-,135.856688,96,0,4,0,OTH,CTU-Honeypot-Capture-7-1
1562164273.104826,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CTr1AG2Wxt7NvGYyJh,fe80::5bcc:698e:39d5:cdf,133,ff02::2,134,icmp,-,135.868948,0,0,4,0,OTH,CTU-Honeypot-Capture-7-1
1562164273.100443,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CjQWooVzXlGlpwS9a,fe80::5bcc:698e:39d5:cdf,143,ff02::16,0,icmp,-,136.447958,400,0,16,0,OTH,CTU-Honeypot-Capture-7-1
1562164491.981660,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CFs1dW2sfcTCvfu68l,fe80::18:e207:b314:641b,5353,ff02::fb,5353,udp,dns,0.000093,495,0,11,0,S0,CTU-Honeypot-Capture-7-1
1562164272.166493,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CIrQL81Z78mqEz7MZj,0.0.0.0,68,255.255.255.255,67,udp,dhcp,174.950010,7200,0,24,0,S0,CTU-Honeypot-Capture-7-1
1562164272.100412,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CRmC6OJWt9AMjF5ra,::,143,ff02::16,0,icmp,-,180.327992,600,0,14,0,OTH,CTU-Honeypot-Capture-7-1
1562164622.579232,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CaTkXh2seT0NXx4Qtg,fe80::18:e207:b314:641b,5353,ff02::fb,5353,udp,dns,0.000095,979,0,11,0,S0,CTU-Honeypot-Capture-7-1
1562164753.909988,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CQvPbq1jyfEfb2bLJh,fe80::5bcc:698e:39d5:cdf,5353,ff02::fb,5353,udp,dns,4.192472,876,0,6,0,S0,CTU-Honeypot-Capture-7-1
1562164798.087180,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CgXCDk2L4MsMdYuKo9,fe80::18:e207:b314:641b,5353,ff02::fb,5353,udp,dns,0.000100,561,0,11,0,S0,CTU-Honeypot-Capture-7-1
1562164798.189386,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,ChH89F2587AqrZOgw1,fe80::211:32ff:fe8d:ffe2,5353,ff02::fb,5353,udp,dns,0.000099,1316,0,7,0,S0,CTU-Honeypot-Capture-7-1
1562164798.255806,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CJsqFF39a49wClB85a,fe80::5bcc:698e:39d5:cdf,5353,ff02::fb,5353,udp,dns,3.799446,876,0,6,0,S0,CTU-Honeypot-Capture-7-1
1562160304.780374,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,Cgrd0NaSlBrfvYz9f,192.168.1.158,10366,18.195.134.106,443,tcp,ssl,4537.403134,179107,464134,2702,3137,S1,CTU-Honeypot-Capture-7-1
1562164752.145405,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CbiAr234EfpzQInxbg,0.0.0.0,68,255.255.255.255,67,udp,dhcp,90.034713,3300,0,11,0,S0,CTU-Honeypot-Capture-7-1
1562164752.076456,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CqEhZf1lYmVokqECn3,::,143,ff02::16,0,icmp,-,90.399970,340,0,9,0,OTH,CTU-Honeypot-Capture-7-1
1562164752.588413,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,Cr5vKO1CGfMQwFp22c,::,135,ff02::1:ffd5:cdf,136,icmp,-,89.824030,72,0,3,0,OTH,CTU-Honeypot-Capture-7-1
1562164753.612461,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CQ5cJ21U9NUbUWIznd,fe80::5bcc:698e:39d5:cdf,143,ff02::16,0,icmp,-,45.215915,200,0,8,0,OTH,CTU-Honeypot-Capture-7-1
1562164753.917407,iot23-somfy-lock-01,Somfy smart door lock,smart_door_lock,CjD5ve2qwxfFtvd4zl,fe80::5bcc:698e:39d5:cdf,133,ff02::2,134,icmp,-,44.242223,0,0,2,0,OTH,CTU-Honeypot-Capture-7-1
1545404132.353979,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CnkuiE1ejnVWSFRkzg,192.168.1.195,48986,185.244.25.235,6667,tcp,-,3.107733,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545404410.924437,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,C9PK3i4DqlOcw7lQ68,192.168.1.195,48998,185.244.25.235,6667,tcp,-,3.097488,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545404418.101866,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CGx9J93gyPXjG9lx6c,192.168.1.195,48998,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545404426.417366,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CMPpTV1tD3AWF8wgvf,192.168.1.195,49004,185.244.25.235,6667,tcp,-,3.124484,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545404433.622016,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,C2Se4m4k9b9CZkQKGh,192.168.1.195,49004,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545404436.419172,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CgAwrZ3B8zkoGKfKEe,192.168.1.195,49006,185.244.25.235,6667,tcp,-,3.122724,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545404443.622072,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,Cxys8E27ffFNzPl3k,192.168.1.195,49006,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545404446.421228,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CdFSQsCVLV7BTAJH5,192.168.1.195,49008,185.244.25.235,6667,tcp,-,3.120734,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545404453.621892,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,C77qGg4JnSxKC9FZEj,192.168.1.195,49008,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545404456.423282,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,Cmc4LJ3z8Ag9ZwKYhj,192.168.1.195,49010,185.244.25.235,6667,tcp,-,3.118725,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545404463.621934,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CfccBV3pAxX7dpIQm2,192.168.1.195,49010,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545404466.425338,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CYee9y292pdYQE2S2g,192.168.1.195,49012,185.244.25.235,6667,tcp,-,3.116726,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545404474.906275,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CIsnYgS10koPgiJq5,192.168.1.195,49014,185.244.25.235,6667,tcp,-,3.115707,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545404482.101919,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CTjzEkchTF8VRPqIg,192.168.1.195,49014,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545404484.908314,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,Ct25lt30GGfcWMYh35,192.168.1.195,49016,185.244.25.235,6667,tcp,-,3.113737,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545404492.101968,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,C5I0Yj2t7IwrCK1Uqc,192.168.1.195,49016,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545404494.910368,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CdiKg21PTO0LAFRwVe,192.168.1.195,49018,185.244.25.235,6667,tcp,-,3.111728,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545404502.102023,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,C5k1AB2YWueou6CTWf,192.168.1.195,49018,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545404504.912673,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CrSJIt20bDdZqZUYp1,192.168.1.195,49020,185.244.25.235,6667,tcp,-,3.109484,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545404512.102083,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CO2dM71oDWUryjUMDj,192.168.1.195,49020,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545404514.914728,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CZ4dXoqNzFjTElq94,192.168.1.195,49022,185.244.25.235,6667,tcp,-,3.107231,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545404522.102136,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CBknB02HKMWPrPgkph,192.168.1.195,49022,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545404524.916784,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,C56qfa4TsblBeqwTl5,192.168.1.195,49024,185.244.25.235,6667,tcp,-,3.105229,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545404532.101960,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CY18Cw2qu617FpMxsl,192.168.1.195,49024,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545404534.918836,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CMeP0t2oHP0cRhhA9i,192.168.1.195,49026,185.244.25.235,6667,tcp,-,3.103231,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545404542.102011,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,C4mdBV3ZZeEkVLM3Xi,192.168.1.195,49026,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545404544.920891,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CFTSQF2XHk2oAhhp25,192.168.1.195,49030,185.244.25.235,6667,tcp,-,3.101231,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545404552.102054,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,C7Ym4S1axtJxMxFCwi,192.168.1.195,49030,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545404554.923202,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CGqFCZ0JqJyDM8Uqk,192.168.1.195,49034,185.244.25.235,6667,tcp,-,3.098977,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545404562.102105,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CAjm603zlpb2l9J1Wk,192.168.1.195,49034,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545404564.925249,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CZLVsiyUkkFIYI5rk,192.168.1.195,49036,185.244.25.235,6667,tcp,-,3.096735,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545404572.102159,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,C3mfCx3gvO5JyXUe87,192.168.1.195,49036,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545404574.927318,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CrLlx9TLlTq1dMxh6,192.168.1.195,49038,185.244.25.235,6667,tcp,-,3.094737,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545404582.102215,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,C1ov721PgACxgDbiA8,192.168.1.195,49038,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545404584.929356,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CHpAyr3COAzXf03kf2,192.168.1.195,49040,185.244.25.235,6667,tcp,-,3.092739,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545404592.102020,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,Ctgluo3LYyQVjdFzqi,192.168.1.195,49040,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545404603.647442,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CKiIBv3jJpBL8G6RX,192.168.1.195,49050,185.244.25.235,6667,tcp,-,3.094738,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545404610.822116,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CCvkT316ETXqacq5xb,192.168.1.195,49050,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545404613.649497,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CPPe5KWPZEdYdQIle,192.168.1.195,49052,185.244.25.235,6667,tcp,-,3.092739,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
